,Date,Commodity,Data Item,Domain,Domain Category,Value,Precip,Temp Max,Temp Min,Wind Speed,Soil Temp Max,Soil Temp Min,Solar,Humidity Max,Humidity Min,day_1_colonies_California,day_1_colonies_United States,lost_colonies_California,lost_colonies_United States,percent_lost_California,percent_lost_United States
395,2020-12,ORANGES,"ORANGES, PROCESSING - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,700000.0,0.05266666666666667,59.704,34.056333333333335,0.0,51.095,50.32866666666666,175.59366666666665,94.49000000000001,50.998,700000,3135340,164000,484920,12,15
396,2020-12,RICE,"RICE, MEDIUM-SHORT GRAIN - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,22.2,0.05266666666666667,59.704,34.056333333333335,0.0,51.095,50.32866666666666,175.59366666666665,94.49000000000001,50.998,700000,3135340,164000,484920,12,15
398,2020-12,WHEAT,"WHEAT - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,18.0,0.05266666666666667,59.704,34.056333333333335,0.0,51.095,50.32866666666666,175.59366666666665,94.49000000000001,50.998,700000,3135340,164000,484920,12,15
598,2020-11,BARLEY,"BARLEY - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,10.0,0.013666666666666667,67.62066666666668,36.43066666666667,0.0,56.870000000000005,55.69,252.54633333333334,92.48599999999999,36.213,700000,3135340,164000,484920,12,15
601,2020-11,BEANS,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,63.9,0.013666666666666667,67.62066666666668,36.43066666666667,0.0,56.870000000000005,55.69,252.54633333333334,92.48599999999999,36.213,700000,3135340,164000,484920,12,15
602,2020-11,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,17.0,0.013666666666666667,67.62066666666668,36.43066666666667,0.0,56.870000000000005,55.69,252.54633333333334,92.48599999999999,36.213,700000,3135340,164000,484920,12,15
603,2020-11,COTTON,"COTTON, COTTONSEED - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,340.0,0.013666666666666667,67.62066666666668,36.43066666666667,0.0,56.870000000000005,55.69,252.54633333333334,92.48599999999999,36.213,700000,3135340,164000,484920,12,15
605,2020-11,COTTON,"COTTON, UPLAND - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,7.8,0.013666666666666667,67.62066666666668,36.43066666666667,0.0,56.870000000000005,55.69,252.54633333333334,92.48599999999999,36.213,700000,3135340,164000,484920,12,15
606,2020-11,GRAPEFRUIT,"GRAPEFRUIT, FRESH MARKET - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,170000.0,0.013666666666666667,67.62066666666668,36.43066666666667,0.0,56.870000000000005,55.69,252.54633333333334,92.48599999999999,36.213,700000,3135340,164000,484920,12,15
607,2020-11,HAY,"HAY - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,179.0,0.013666666666666667,67.62066666666668,36.43066666666667,0.0,56.870000000000005,55.69,252.54633333333334,92.48599999999999,36.213,700000,3135340,164000,484920,12,15
608,2020-11,HAY,"HAY - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,6.0,0.013666666666666667,67.62066666666668,36.43066666666667,0.0,56.870000000000005,55.69,252.54633333333334,92.48599999999999,36.213,700000,3135340,164000,484920,12,15
609,2020-11,HAY,"HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,145.0,0.013666666666666667,67.62066666666668,36.43066666666667,0.0,56.870000000000005,55.69,252.54633333333334,92.48599999999999,36.213,700000,3135340,164000,484920,12,15
610,2020-11,HAY,"HAY, ALFALFA - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,190.0,0.013666666666666667,67.62066666666668,36.43066666666667,0.0,56.870000000000005,55.69,252.54633333333334,92.48599999999999,36.213,700000,3135340,164000,484920,12,15
611,2020-11,HAY,"HAY, ALFALFA, PREMIUM - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,220.0,0.013666666666666667,67.62066666666668,36.43066666666667,0.0,56.870000000000005,55.69,252.54633333333334,92.48599999999999,36.213,700000,3135340,164000,484920,12,15
612,2020-11,LEMONS,"LEMONS, FRESH MARKET - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,1300000.0,0.013666666666666667,67.62066666666668,36.43066666666667,0.0,56.870000000000005,55.69,252.54633333333334,92.48599999999999,36.213,700000,3135340,164000,484920,12,15
613,2020-11,LEMONS,"LEMONS, PROCESSING - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,200000.0,0.013666666666666667,67.62066666666668,36.43066666666667,0.0,56.870000000000005,55.69,252.54633333333334,92.48599999999999,36.213,700000,3135340,164000,484920,12,15
614,2020-11,ORANGES,"ORANGES, FRESH MARKET - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,3200000.0,0.013666666666666667,67.62066666666668,36.43066666666667,0.0,56.870000000000005,55.69,252.54633333333334,92.48599999999999,36.213,700000,3135340,164000,484920,12,15
615,2020-11,ORANGES,"ORANGES, MID & NAVEL, FRESH MARKET - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,2500000.0,0.013666666666666667,67.62066666666668,36.43066666666667,0.0,56.870000000000005,55.69,252.54633333333334,92.48599999999999,36.213,700000,3135340,164000,484920,12,15
616,2020-11,ORANGES,"ORANGES, MID & NAVEL, PROCESSING - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,400000.0,0.013666666666666667,67.62066666666668,36.43066666666667,0.0,56.870000000000005,55.69,252.54633333333334,92.48599999999999,36.213,700000,3135340,164000,484920,12,15
617,2020-11,ORANGES,"ORANGES, PROCESSING - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,500000.0,0.013666666666666667,67.62066666666668,36.43066666666667,0.0,56.870000000000005,55.69,252.54633333333334,92.48599999999999,36.213,700000,3135340,164000,484920,12,15
618,2020-11,RICE,"RICE, MEDIUM-SHORT GRAIN - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,22.9,0.013666666666666667,67.62066666666668,36.43066666666667,0.0,56.870000000000005,55.69,252.54633333333334,92.48599999999999,36.213,700000,3135340,164000,484920,12,15
620,2020-11,WHEAT,"WHEAT - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,5.0,0.013666666666666667,67.62066666666668,36.43066666666667,0.0,56.870000000000005,55.69,252.54633333333334,92.48599999999999,36.213,700000,3135340,164000,484920,12,15
624,2020-10,BARLEY,"BARLEY - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,2.0,0.0,84.71966666666667,48.701,0.0,66.891,65.45666666666666,357.95533333333333,86.98366666666668,24.153000000000002,700000,3135340,164000,484920,12,15
628,2020-10,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,3.0,0.0,84.71966666666667,48.701,0.0,66.891,65.45666666666666,357.95533333333333,86.98366666666668,24.153000000000002,700000,3135340,164000,484920,12,15
629,2020-10,COTTON,"COTTON, COTTONSEED - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,335.0,0.0,84.71966666666667,48.701,0.0,66.891,65.45666666666666,357.95533333333333,86.98366666666668,24.153000000000002,700000,3135340,164000,484920,12,15
631,2020-10,GRAPEFRUIT,"GRAPEFRUIT, FRESH MARKET - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,400000.0,0.0,84.71966666666667,48.701,0.0,66.891,65.45666666666666,357.95533333333333,86.98366666666668,24.153000000000002,700000,3135340,164000,484920,12,15
632,2020-10,HAY,"HAY - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,177.0,0.0,84.71966666666667,48.701,0.0,66.891,65.45666666666666,357.95533333333333,86.98366666666668,24.153000000000002,700000,3135340,164000,484920,12,15
633,2020-10,HAY,"HAY - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,10.0,0.0,84.71966666666667,48.701,0.0,66.891,65.45666666666666,357.95533333333333,86.98366666666668,24.153000000000002,700000,3135340,164000,484920,12,15
634,2020-10,HAY,"HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,150.0,0.0,84.71966666666667,48.701,0.0,66.891,65.45666666666666,357.95533333333333,86.98366666666668,24.153000000000002,700000,3135340,164000,484920,12,15
635,2020-10,HAY,"HAY, ALFALFA - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,185.0,0.0,84.71966666666667,48.701,0.0,66.891,65.45666666666666,357.95533333333333,86.98366666666668,24.153000000000002,700000,3135340,164000,484920,12,15
636,2020-10,HAY,"HAY, ALFALFA, PREMIUM - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,215.0,0.0,84.71966666666667,48.701,0.0,66.891,65.45666666666666,357.95533333333333,86.98366666666668,24.153000000000002,700000,3135340,164000,484920,12,15
637,2020-10,LEMONS,"LEMONS, FRESH MARKET - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,1100000.0,0.0,84.71966666666667,48.701,0.0,66.891,65.45666666666666,357.95533333333333,86.98366666666668,24.153000000000002,700000,3135340,164000,484920,12,15
638,2020-10,LEMONS,"LEMONS, PROCESSING - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,200000.0,0.0,84.71966666666667,48.701,0.0,66.891,65.45666666666666,357.95533333333333,86.98366666666668,24.153000000000002,700000,3135340,164000,484920,12,15
639,2020-10,ORANGES,"ORANGES, FRESH MARKET - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,1500000.0,0.0,84.71966666666667,48.701,0.0,66.891,65.45666666666666,357.95533333333333,86.98366666666668,24.153000000000002,700000,3135340,164000,484920,12,15
640,2020-10,ORANGES,"ORANGES, MID & NAVEL, FRESH MARKET - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,1400000.0,0.0,84.71966666666667,48.701,0.0,66.891,65.45666666666666,357.95533333333333,86.98366666666668,24.153000000000002,700000,3135340,164000,484920,12,15
641,2020-10,ORANGES,"ORANGES, MID & NAVEL, PROCESSING - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,0.0,0.0,84.71966666666667,48.701,0.0,66.891,65.45666666666666,357.95533333333333,86.98366666666668,24.153000000000002,700000,3135340,164000,484920,12,15
642,2020-10,ORANGES,"ORANGES, PROCESSING - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,300000.0,0.0,84.71966666666667,48.701,0.0,66.891,65.45666666666666,357.95533333333333,86.98366666666668,24.153000000000002,700000,3135340,164000,484920,12,15
643,2020-10,ORANGES,"ORANGES, VALENCIA, FRESH MARKET - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,1200000.0,0.0,84.71966666666667,48.701,0.0,66.891,65.45666666666666,357.95533333333333,86.98366666666668,24.153000000000002,700000,3135340,164000,484920,12,15
644,2020-10,ORANGES,"ORANGES, VALENCIA, PROCESSING - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,600000.0,0.0,84.71966666666667,48.701,0.0,66.891,65.45666666666666,357.95533333333333,86.98366666666668,24.153000000000002,700000,3135340,164000,484920,12,15
645,2020-10,RICE,"RICE, MEDIUM-SHORT GRAIN - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,22.8,0.0,84.71966666666667,48.701,0.0,66.891,65.45666666666666,357.95533333333333,86.98366666666668,24.153000000000002,700000,3135340,164000,484920,12,15
647,2020-10,WHEAT,"WHEAT - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,2.0,0.0,84.71966666666667,48.701,0.0,66.891,65.45666666666666,357.95533333333333,86.98366666666668,24.153000000000002,700000,3135340,164000,484920,12,15
403,2020-02,BARLEY,"BARLEY - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,2.0,0.0,69.12049999999999,38.207,0.0,53.2585,52.275999999999996,367.8105,87.5515,31.878999999999998,1350000,2876100,230000,415110,13,14
407,2020-02,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,5.0,0.0,69.12049999999999,38.207,0.0,53.2585,52.275999999999996,367.8105,87.5515,31.878999999999998,1350000,2876100,230000,415110,13,14
411,2020-02,COTTON,"COTTON, UPLAND - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,16.6,0.0,69.12049999999999,38.207,0.0,53.2585,52.275999999999996,367.8105,87.5515,31.878999999999998,1350000,2876100,230000,415110,13,14
412,2020-02,GRAPEFRUIT,"GRAPEFRUIT, FRESH MARKET - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,50000.0,0.0,69.12049999999999,38.207,0.0,53.2585,52.275999999999996,367.8105,87.5515,31.878999999999998,1350000,2876100,230000,415110,13,14
413,2020-02,GRAPEFRUIT,"GRAPEFRUIT, PROCESSING - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,0.0,0.0,69.12049999999999,38.207,0.0,53.2585,52.275999999999996,367.8105,87.5515,31.878999999999998,1350000,2876100,230000,415110,13,14
414,2020-02,HAY,"HAY - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,189.0,0.0,69.12049999999999,38.207,0.0,53.2585,52.275999999999996,367.8105,87.5515,31.878999999999998,1350000,2876100,230000,415110,13,14
415,2020-02,HAY,"HAY - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,4.0,0.0,69.12049999999999,38.207,0.0,53.2585,52.275999999999996,367.8105,87.5515,31.878999999999998,1350000,2876100,230000,415110,13,14
416,2020-02,HAY,"HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,150.0,0.0,69.12049999999999,38.207,0.0,53.2585,52.275999999999996,367.8105,87.5515,31.878999999999998,1350000,2876100,230000,415110,13,14
417,2020-02,HAY,"HAY, ALFALFA - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,200.0,0.0,69.12049999999999,38.207,0.0,53.2585,52.275999999999996,367.8105,87.5515,31.878999999999998,1350000,2876100,230000,415110,13,14
418,2020-02,HAY,"HAY, ALFALFA, PREMIUM - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,220.0,0.0,69.12049999999999,38.207,0.0,53.2585,52.275999999999996,367.8105,87.5515,31.878999999999998,1350000,2876100,230000,415110,13,14
419,2020-02,LEMONS,"LEMONS, FRESH MARKET - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,2000000.0,0.0,69.12049999999999,38.207,0.0,53.2585,52.275999999999996,367.8105,87.5515,31.878999999999998,1350000,2876100,230000,415110,13,14
420,2020-02,LEMONS,"LEMONS, PROCESSING - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,1000000.0,0.0,69.12049999999999,38.207,0.0,53.2585,52.275999999999996,367.8105,87.5515,31.878999999999998,1350000,2876100,230000,415110,13,14
421,2020-02,ORANGES,"ORANGES, FRESH MARKET - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,5600000.0,0.0,69.12049999999999,38.207,0.0,53.2585,52.275999999999996,367.8105,87.5515,31.878999999999998,1350000,2876100,230000,415110,13,14
422,2020-02,ORANGES,"ORANGES, MID & NAVEL, FRESH MARKET - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,5600000.0,0.0,69.12049999999999,38.207,0.0,53.2585,52.275999999999996,367.8105,87.5515,31.878999999999998,1350000,2876100,230000,415110,13,14
423,2020-02,ORANGES,"ORANGES, MID & NAVEL, PROCESSING - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,1300000.0,0.0,69.12049999999999,38.207,0.0,53.2585,52.275999999999996,367.8105,87.5515,31.878999999999998,1350000,2876100,230000,415110,13,14
424,2020-02,ORANGES,"ORANGES, PROCESSING - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,1300000.0,0.0,69.12049999999999,38.207,0.0,53.2585,52.275999999999996,367.8105,87.5515,31.878999999999998,1350000,2876100,230000,415110,13,14
425,2020-02,RICE,"RICE, MEDIUM-SHORT GRAIN - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,21.5,0.0,69.12049999999999,38.207,0.0,53.2585,52.275999999999996,367.8105,87.5515,31.878999999999998,1350000,2876100,230000,415110,13,14
427,2020-02,WHEAT,"WHEAT - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,3.0,0.0,69.12049999999999,38.207,0.0,53.2585,52.275999999999996,367.8105,87.5515,31.878999999999998,1350000,2876100,230000,415110,13,14
432,2020-01,BARLEY,"BARLEY - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,9.0,0.011666666666666667,58.409,35.89666666666667,0.0,50.82333333333333,49.791666666666664,201.46766666666667,98.80133333333333,64.15733333333334,1350000,2876100,230000,415110,13,14
435,2020-01,BEANS,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,59.8,0.011666666666666667,58.409,35.89666666666667,0.0,50.82333333333333,49.791666666666664,201.46766666666667,98.80133333333333,64.15733333333334,1350000,2876100,230000,415110,13,14
436,2020-01,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,25.0,0.011666666666666667,58.409,35.89666666666667,0.0,50.82333333333333,49.791666666666664,201.46766666666667,98.80133333333333,64.15733333333334,1350000,2876100,230000,415110,13,14
440,2020-01,COTTON,"COTTON, UPLAND - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,11.5,0.011666666666666667,58.409,35.89666666666667,0.0,50.82333333333333,49.791666666666664,201.46766666666667,98.80133333333333,64.15733333333334,1350000,2876100,230000,415110,13,14
441,2020-01,GRAPEFRUIT,"GRAPEFRUIT, FRESH MARKET - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,340000.0,0.011666666666666667,58.409,35.89666666666667,0.0,50.82333333333333,49.791666666666664,201.46766666666667,98.80133333333333,64.15733333333334,1350000,2876100,230000,415110,13,14
442,2020-01,GRAPEFRUIT,"GRAPEFRUIT, PROCESSING - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,0.0,0.011666666666666667,58.409,35.89666666666667,0.0,50.82333333333333,49.791666666666664,201.46766666666667,98.80133333333333,64.15733333333334,1350000,2876100,230000,415110,13,14
443,2020-01,HAY,"HAY - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,192.0,0.011666666666666667,58.409,35.89666666666667,0.0,50.82333333333333,49.791666666666664,201.46766666666667,98.80133333333333,64.15733333333334,1350000,2876100,230000,415110,13,14
444,2020-01,HAY,"HAY - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,4.0,0.011666666666666667,58.409,35.89666666666667,0.0,50.82333333333333,49.791666666666664,201.46766666666667,98.80133333333333,64.15733333333334,1350000,2876100,230000,415110,13,14
445,2020-01,HAY,"HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,155.0,0.011666666666666667,58.409,35.89666666666667,0.0,50.82333333333333,49.791666666666664,201.46766666666667,98.80133333333333,64.15733333333334,1350000,2876100,230000,415110,13,14
446,2020-01,HAY,"HAY, ALFALFA - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,205.0,0.011666666666666667,58.409,35.89666666666667,0.0,50.82333333333333,49.791666666666664,201.46766666666667,98.80133333333333,64.15733333333334,1350000,2876100,230000,415110,13,14
447,2020-01,HAY,"HAY, ALFALFA, PREMIUM - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,225.0,0.011666666666666667,58.409,35.89666666666667,0.0,50.82333333333333,49.791666666666664,201.46766666666667,98.80133333333333,64.15733333333334,1350000,2876100,230000,415110,13,14
448,2020-01,LEMONS,"LEMONS, FRESH MARKET - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,1600000.0,0.011666666666666667,58.409,35.89666666666667,0.0,50.82333333333333,49.791666666666664,201.46766666666667,98.80133333333333,64.15733333333334,1350000,2876100,230000,415110,13,14
449,2020-01,LEMONS,"LEMONS, PROCESSING - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,900000.0,0.011666666666666667,58.409,35.89666666666667,0.0,50.82333333333333,49.791666666666664,201.46766666666667,98.80133333333333,64.15733333333334,1350000,2876100,230000,415110,13,14
450,2020-01,ORANGES,"ORANGES, FRESH MARKET - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,4900000.0,0.011666666666666667,58.409,35.89666666666667,0.0,50.82333333333333,49.791666666666664,201.46766666666667,98.80133333333333,64.15733333333334,1350000,2876100,230000,415110,13,14
451,2020-01,ORANGES,"ORANGES, MID & NAVEL, FRESH MARKET - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,4900000.0,0.011666666666666667,58.409,35.89666666666667,0.0,50.82333333333333,49.791666666666664,201.46766666666667,98.80133333333333,64.15733333333334,1350000,2876100,230000,415110,13,14
452,2020-01,ORANGES,"ORANGES, MID & NAVEL, PROCESSING - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,1100000.0,0.011666666666666667,58.409,35.89666666666667,0.0,50.82333333333333,49.791666666666664,201.46766666666667,98.80133333333333,64.15733333333334,1350000,2876100,230000,415110,13,14
453,2020-01,ORANGES,"ORANGES, PROCESSING - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,1100000.0,0.011666666666666667,58.409,35.89666666666667,0.0,50.82333333333333,49.791666666666664,201.46766666666667,98.80133333333333,64.15733333333334,1350000,2876100,230000,415110,13,14
454,2020-01,RICE,"RICE, MEDIUM-SHORT GRAIN - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,21.9,0.011666666666666667,58.409,35.89666666666667,0.0,50.82333333333333,49.791666666666664,201.46766666666667,98.80133333333333,64.15733333333334,1350000,2876100,230000,415110,13,14
456,2020-01,WHEAT,"WHEAT - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,7.0,0.011666666666666667,58.409,35.89666666666667,0.0,50.82333333333333,49.791666666666664,201.46766666666667,98.80133333333333,64.15733333333334,1350000,2876100,230000,415110,13,14
523,2020-03,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,5.0,0.06266666666666666,65.75133333333333,42.06033333333334,0.0,55.19866666666667,53.800000000000004,424.1236666666667,92.68299999999999,44.571,1350000,2876100,230000,415110,13,14
527,2020-03,COTTON,"COTTON, UPLAND - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,16.6,0.06266666666666666,65.75133333333333,42.06033333333334,0.0,55.19866666666667,53.800000000000004,424.1236666666667,92.68299999999999,44.571,1350000,2876100,230000,415110,13,14
528,2020-03,GRAPEFRUIT,"GRAPEFRUIT, FRESH MARKET - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,90000.0,0.06266666666666666,65.75133333333333,42.06033333333334,0.0,55.19866666666667,53.800000000000004,424.1236666666667,92.68299999999999,44.571,1350000,2876100,230000,415110,13,14
529,2020-03,GRAPEFRUIT,"GRAPEFRUIT, PROCESSING - SALES, MEASURED IN BOXES",TOTAL,NOT SPECIFIED,20000.0,0.06266666666666666,65.75133333333333,42.06033333333334,0.0,55.19866666666667,53.800000000000004,424.1236666666667,92.68299999999999,44.571,1350000,2876100,230000,415110,13,14
